order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount_percent,total_amount,order_date,city,country,payment_method,order_status,rating,discount_price
ORD00949,Isabella Tanaka,isabella.tanaka732@example.com,Books,Self-Help Guide,4,51.13,20.0,163.62,2023-08-14,Mumbai,India,UPI,Delivered,3.0,147.258
ORD00950,Emma Muller,emma.muller819@example.com,Clothing,Wool Sweater,5,495.26,0.0,2476.3,2023-06-17,Bengaluru,India,PayPal,Cancelled,3.0,2228.67
ORD00951,Michael Gupta,michael.gupta506@example.com,Electronics,Bluetooth Speaker,6,310.32,25.0,1396.44,2023-09-22,Sharjah,UAE,Cash on Delivery,Processing,4.0,1256.796
ORD00952,David Singh,david.singh856@example.com,Beauty,Perfume,5,404.06,5.0,1919.28,2023-08-20,Chennai,India,Net Banking,Processing,5.0,1727.352
ORD00953,Kavya Martinez,kavya.martinez415@example.com,Electronics,Webcam,5,57.72,5.0,274.17,2023-08-13,Frankfurt,Germany,Debit Card,Delivered,5.0,246.75300000000001
ORD00954,Mary Suzuki,mary.suzuki430@example.com,Sports,Cricket Bat,4,85.41,0.0,341.64,2023-11-18,Chennai,India,Net Banking,Cancelled,5.0,307.476
ORD00955,Aarav Zhang,aarav.zhang122@example.com,Home & Kitchen,Coffee Maker,8,464.28,5.0,3528.53,2024-02-20,Osaka,Japan,UPI,Shipped,3.0,3175.677
ORD00956,James Gupta,james.gupta608@example.com,Books,Fiction Novel,2,399.12,,798.24,2024-07-07,Yokohama,Japan,Credit Card,Shipped,1.0,718.416
ORD00957,Olivia Gupta,,Home & Kitchen,Blender,6,334.7,0.0,2008.2,2023-11-14,Sydney,Australia,Credit Card,Returned,1.0,1807.38
ORD00958,Ava Sharma,ava.sharma197@example.com,Clothing,Wool Sweater,8,58.23,0.0,465.84,2024-09-19,Vancouver,Canada,Credit Card,Cancelled,4.0,419.256
ORD00959,Priya Silva,priya.silva622@example.com,Clothing,Baseball Cap,7,426.82,25.0,2240.8,2024-04-08,Brisbane,Australia,UPI,Cancelled,3.0,2016.7200000000003
ORD00960,Mei Williams,mei.williams216@example.com,Clothing,Wool Sweater,3,23.21,0.0,69.63,2023-06-01,Houston,USA,Debit Card,Shipped,4.0,62.666999999999994
ORD00961,Haruto Zhang,haruto.zhang594@example.com,Clothing,Baseball Cap,7,65.7,10.0,413.91,2023-08-03,Paris,France,UPI,Shipped,4.0,372.519
ORD00962,Aditya Patel,,Home & Kitchen,Cutlery Set,8,234.43,15.0,1594.12,2024-04-05,Birmingham,UK,PayPal,Cancelled,5.0,1434.7079999999999
ORD00963,Lucas Gupta,,Clothing,Running Shoes,8,438.38,0.0,3507.04,2023-05-24,Frankfurt,Germany,UPI,Shipped,4.0,3156.3360000000002
ORD00964,Vivaan Sharma,vivaan.sharma729@example.com,Home & Kitchen,Storage Jars,1,56.78,5.0,53.94,2023-08-05,Birmingham,UK,PayPal,Returned,4.0,48.546
ORD00965,Mateo Silva,mateo.silva628@example.com,Sports,Dumbbell Set,1,230.2,10.0,207.18,2024-07-05,Paris,France,UPI,Processing,,186.46200000000002
ORD00966,Liam Kumar,liam.kumar900@example.com,Books,History Book,10,288.09,5.0,2736.85,2024-04-05,Montreal,Canada,PayPal,Delivered,5.0,2463.165
ORD00967,Sara Tanaka,sara.tanaka544@example.com,Clothing,Cotton T-Shirt,8,123.3,,986.4,2023-02-18,Chicago,USA,Cash on Delivery,Returned,1.0,887.76
ORD00968,David Williams,david.williams680@example.com,Electronics,Earbuds,4,269.37,0.0,1077.48,2023-08-29,Kyoto,Japan,Debit Card,Returned,1.0,969.7320000000001
ORD00969,Li Suzuki,li.suzuki663@example.com,Clothing,Wool Sweater,,69.29,10.0,,2023-06-23,Montreal,Canada,Net Banking,Shipped,3.0,
ORD00970,Yuki Gupta,yuki.gupta784@example.com,Home & Kitchen,Blender,9,321.32,0.0,2891.88,2023-05-05,Delhi,India,Credit Card,Processing,2.0,2602.692
ORD00971,Haruto Garcia,haruto.garcia513@example.com,Sports,Football,8,335.66,0.0,2685.28,2023-12-31,Chicago,USA,Debit Card,Cancelled,5.0,2416.7520000000004
ORD00972,Sara Sharma,sara.sharma636@example.com,Electronics,Bluetooth Speaker,6,84.37,5.0,480.91,2024-05-05,Sydney,Australia,UPI,Cancelled,4.0,432.819
ORD00973,Ishaan Silva,ishaan.silva413@example.com,Clothing,Denim Jeans,8,387.86,0.0,3102.88,2023-08-21,Nice,France,Net Banking,Processing,3.0,2792.592
ORD00974,Mateo Patel,,Clothing,Cotton T-Shirt,1,493.89,15.0,419.81,2024-03-01,Bengaluru,India,,Cancelled,2.0,377.829
ORD00975,Ava Silva,ava.silva120@example.com,Sports,Dumbbell Set,9,498.09,15.0,3810.39,2023-05-03,Dubai,UAE,,Processing,5.0,3429.351
ORD00976,Sofia Suzuki,sofia.suzuki880@example.com,Electronics,Wireless Mouse,3,349.47,0.0,1048.41,2023-10-15,Perth,Australia,Credit Card,Returned,5.0,943.5690000000001
ORD00977,Kavya Williams,kavya.williams27@example.com,Home & Kitchen,Blender,2,435.4,0.0,870.8,2024-01-07,New York,USA,UPI,Processing,2.0,783.72
ORD00978,Priya Muller,priya.muller820@example.com,Electronics,Laptop Stand,5,421.53,0.0,2107.65,2024-07-16,Sharjah,UAE,Cash on Delivery,Processing,4.0,1896.8850000000002
ORD00979,Ishaan Tanaka,ishaan.tanaka42@example.com,Home & Kitchen,Cutlery Set,6,138.18,0.0,829.08,2023-04-07,Dubai,UAE,Credit Card,Cancelled,,746.172
ORD00980,Mei Wang,mei.wang110@example.com,Home & Kitchen,Coffee Maker,9,448.04,15.0,3427.51,2023-06-22,London,UK,PayPal,Delivered,3.0,3084.7590000000005
ORD00981,Priya Silva,priya.silva418@example.com,Electronics,Webcam,4,248.86,20.0,796.35,2023-08-05,Sharjah,UAE,Net Banking,Shipped,4.0,716.715
ORD00982,Mary Singh,mary.singh605@example.com,Books,Children's Storybook,4,310.11,20.0,992.35,2023-09-19,Abu Dhabi,UAE,Credit Card,Delivered,3.0,893.115
ORD00983,Yuki Brown,yuki.brown591@example.com,Clothing,Baseball Cap,4,70.56,,282.24,2023-09-13,Pune,India,Credit Card,Cancelled,3.0,254.01600000000002
ORD00984,Sara Reddy,sara.reddy668@example.com,Clothing,Baseball Cap,1,209.61,25.0,157.21,2023-05-28,London,UK,,Processing,4.0,141.489
ORD00985,John Silva,john.silva455@example.com,Beauty,Shampoo,3,107.36,5.0,305.98,2024-05-16,Marseille,France,Net Banking,Delivered,4.0,275.382
ORD00986,Michael Gupta,michael.gupta911@example.com,Electronics,Earbuds,4,209.64,0.0,838.56,2023-10-18,Vancouver,Canada,Net Banking,Delivered,5.0,754.704
ORD00987,Aditya Muller,aditya.muller311@example.com,Beauty,Shampoo,5,420.54,10.0,1892.43,2023-06-14,Lyon,France,Net Banking,Shipped,,1703.1870000000001
ORD00988,Diya Martinez,diya.martinez972@example.com,Sports,Cycling Helmet,3,59.36,10.0,160.27,2023-04-12,Montreal,Canada,PayPal,Cancelled,,144.24300000000002
ORD00989,Liam Reddy,liam.reddy290@example.com,Home & Kitchen,Coffee Maker,9,428.65,0.0,3857.85,2024-10-04,Paris,France,Debit Card,Delivered,5.0,3472.065
ORD00990,Emma Muller,emma.muller493@example.com,Clothing,Denim Jeans,5,361.84,10.0,1628.28,2024-08-23,Frankfurt,Germany,PayPal,Returned,4.0,1465.452
ORD00991,Ishaan Tanaka,ishaan.tanaka201@example.com,Clothing,Running Shoes,6,181.66,15.0,926.47,2024-05-19,Frankfurt,Germany,Cash on Delivery,Delivered,2.0,833.8230000000001
ORD00992,Liam Singh,liam.singh888@example.com,Electronics,Laptop Stand,9,498.0,25.0,3361.5,2023-05-19,Munich,Germany,Debit Card,Processing,4.0,3025.35
ORD00993,Aarav Muller,aarav.muller288@example.com,Beauty,Perfume,4,51.27,0.0,205.08,2023-04-06,Vancouver,Canada,Credit Card,Cancelled,5.0,184.572
ORD00994,Priya Sharma,priya.sharma502@example.com,Clothing,Wool Sweater,2,48.91,10.0,88.04,2023-01-01,Kyoto,Japan,UPI,Cancelled,3.0,79.236
ORD00995,Aarav Reddy,aarav.reddy586@example.com,Electronics,Webcam,3,120.94,,362.82,2023-07-03,Munich,Germany,Debit Card,Shipped,1.0,326.538
ORD00996,Li Garcia,li.garcia138@example.com,Electronics,Bluetooth Speaker,4,186.49,10.0,671.36,2024-03-18,London,UK,,Shipped,1.0,604.224
ORD00997,Priya Wang,,Clothing,Baseball Cap,7,58.72,5.0,390.49,2023-03-16,Leeds,UK,Credit Card,Cancelled,3.0,351.44100000000003
ORD00998,Sara Silva,sara.silva906@example.com,Beauty,Perfume,10,449.99,15.0,3824.91,2024-04-08,Manchester,UK,Net Banking,Cancelled,5.0,3442.419
ORD00999,Sara Zhang,sara.zhang220@example.com,Beauty,Face Serum,5,190.89,0.0,954.45,2024-08-18,Los Angeles,USA,Credit Card,Shipped,5.0,859.0050000000001
ORD01000,Lucas Reddy,lucas.reddy405@example.com,Beauty,Perfume,3,31.15,5.0,88.78,2023-05-10,Berlin,Germany,Cash on Delivery,Returned,2.0,79.902
